Case ID,Activity,Complete Timestamp,Resource,customer,gravita,product,servicelevel,workload
2373,a2,2016-10-03 15:16:42,ZORAIDE,customer_105,3.0,product_0,servicelevel_1,5.0
2373,a3,2016-10-03 15:40:06,ZORAIDE,customer_105,3.0,product_0,servicelevel_1,4.0
2374,a1,2017-02-22 13:19:23,ZULINO,customer_53,2.0,product_0,servicelevel_2,42.0
2374,a2,2017-02-22 16:37:53,ZOILA,customer_53,2.0,product_0,servicelevel_2,5.0
2374,a3,2017-02-24 13:38:16,ZOILA,customer_53,2.0,product_0,servicelevel_2,5.0
2375,a1,2016-12-01 13:15:06,ZORAIDO,customer_150,3.0,product_0,servicelevel_1,35.0
2375,a2,2016-12-01 14:42:16,ZOPITO,customer_150,3.0,product_0,servicelevel_1,12.0
2375,a3,2016-12-01 14:45:23,ZOPITO,customer_150,3.0,product_0,servicelevel_1,11.0
2376,a1,2016-11-08 16:32:57,ZORAIDO,customer_30,2.0,product_0,servicelevel_1,35.0
2376,a2,2016-11-08 16:38:27,ZORAIDO,customer_30,2.0,product_0,servicelevel_1,36.0
2376,a3,2016-11-08 16:54:55,ZORAIDO,customer_30,2.0,product_0,servicelevel_1,34.0
2377,a1,2016-12-20 11:30:09,ZOLA,customer_86,2.0,product_0,servicelevel_2,20.0
2377,a2,2016-12-20 14:02:10,ZOSIMO,customer_86,2.0,product_0,servicelevel_2,46.0
2377,a4,2016-12-20 14:25:00,ZOSIMO,customer_86,2.0,product_0,servicelevel_2,44.0
2377,a3,2016-12-21 08:27:43,ZOSIMO,customer_86,2.0,product_0,servicelevel_2,45.0
2378,a1,2016-12-15 11:45:41,ZORAIDO,customer_63,2.0,product_6,servicelevel_1,39.0
2378,a2,2016-12-15 11:58:21,ZOSIMA,customer_63,2.0,product_6,servicelevel_1,9.0
2378,a4,2016-12-15 13:25:56,ZOSIMA,customer_63,2.0,product_6,servicelevel_1,9.0
2378,a3,2016-12-16 11:10:12,ZOSIMA,customer_63,2.0,product_6,servicelevel_1,12.0
2379,a1,2017-01-18 11:18:07,ZULINO,customer_4,3.0,product_0,servicelevel_0,79.0
2379,a2,2017-01-19 08:19:02,ZOPITO,customer_4,3.0,product_0,servicelevel_0,16.0
2379,a3,2017-01-19 11:20:49,ZOPITO,customer_4,3.0,product_0,servicelevel_0,16.0
2380,a1,2017-01-09 08:10:26,ZOSIMO,customer_63,2.0,product_0,servicelevel_2,50.0
2380,a2,2017-01-09 08:10:54,ZOSIMO,customer_63,2.0,product_0,servicelevel_2,50.0
2380,a3,2017-01-09 11:32:57,ZOSIMO,customer_63,2.0,product_0,servicelevel_2,60.0
2381,a1,2016-07-27 13:35:10,ZOLIA,customer_49,3.0,product_0,servicelevel_0,74.0
2381,a2,2016-07-28 08:20:49,ZOPITO,customer_49,3.0,product_0,servicelevel_0,18.0
2381,a3,2016-07-28 08:21:04,ZOPITO,customer_49,3.0,product_0,servicelevel_0,17.0
2382,a1,2016-08-08 16:13:18,ZOSIMO,customer_316,2.0,product_0,servicelevel_1,23.0
2382,a2,2016-08-08 16:14:35,ZOSIMO,customer_316,2.0,product_0,servicelevel_1,23.0
2382,a4,2016-08-08 16:21:13,ZOSIMO,customer_316,2.0,product_0,servicelevel_1,24.0
2382,a2,2016-08-09 09:40:08,ZOSIMO,customer_316,2.0,product_0,servicelevel_1,27.0
2382,a3,2016-08-09 10:08:36,ZOSIMO,customer_316,2.0,product_0,servicelevel_1,26.0
2383,a1,2016-10-26 09:56:30,ZOSIMO,customer_302,2.0,product_10,servicelevel_1,30.0
2383,a2,2016-10-28 10:29:08,ZOLFERINO,customer_302,2.0,product_10,servicelevel_1,5.0
2383,a4,2016-10-28 17:29:17,ZOLFERINO,customer_302,2.0,product_10,servicelevel_1,6.0
2383,a2,2016-11-02 08:51:20,ZOLFERINO,customer_302,2.0,product_10,servicelevel_1,6.0
2383,a3,2016-11-02 09:51:29,ZOLFERINO,customer_302,2.0,product_10,servicelevel_1,5.0
2384,a1,2016-08-04 17:21:19,ZORAIDO,customer_66,2.0,product_5,servicelevel_1,13.0
2384,a2,2016-08-05 15:26:30,ZOSIMA,customer_66,2.0,product_5,servicelevel_1,9.0
2384,a3,2016-08-05 15:43:55,ZOSIMA,customer_66,2.0,product_5,servicelevel_1,7.0
2385,a1,2017-01-09 13:03:41,ZOSIMO,customer_82,2.0,product_0,servicelevel_0,65.0
2385,a2,2017-01-09 13:46:04,ZOPITO,customer_82,2.0,product_0,servicelevel_0,7.0
2385,a3,2017-01-09 14:49:57,ZOPITO,customer_82,2.0,product_0,servicelevel_0,6.0
2386,a1,2017-02-10 08:31:34,ZULINO,customer_4,2.0,product_11,servicelevel_0,63.0
2386,a2,2017-02-13 08:40:13,ZOPITO,customer_4,2.0,product_11,servicelevel_0,10.0
2386,a3,2017-02-13 10:23:17,ZOPITO,customer_4,2.0,product_11,servicelevel_0,10.0
2387,a1,2016-12-22 12:58:50,ZORAIDO,customer_34,2.0,product_0,servicelevel_2,49.0
2387,a2,2016-12-22 13:24:28,ZOPITA,customer_34,2.0,product_0,servicelevel_2,10.0
2387,a3,2016-12-23 11:14:10,ZOPITA,customer_34,2.0,product_0,servicelevel_2,9.0
2388,a1,2016-07-28 08:44:14,ZOLIA,customer_181,2.0,product_0,servicelevel_0,72.0
2388,a2,2016-07-28 08:46:59,ZOSIMO,customer_181,2.0,product_0,servicelevel_0,21.0
2388,a3,2016-07-28 08:48:29,ZOSIMO,customer_181,2.0,product_0,servicelevel_0,20.0
2389,a1,2016-12-02 10:23:25,ZOSIMO,customer_10,2.0,product_3,servicelevel_1,50.0
2389,a2,2016-12-02 11:55:02,ZOSIMA,customer_10,2.0,product_3,servicelevel_1,18.0
2389,a3,2016-12-06 16:35:40,ZOSIMA,customer_10,2.0,product_3,servicelevel_1,13.0
2390,a1,2016-10-04 08:40:09,ZORAIDO,customer_164,2.0,product_15,servicelevel_1,17.0
2390,a2,2016-10-04 09:26:04,ZORAIDO,customer_164,2.0,product_15,servicelevel_1,22.0
2390,a3,2016-10-04 15:26:02,ZORAIDO,customer_164,2.0,product_15,servicelevel_1,19.0
2391,a1,2016-07-06 11:47:18,ZOLIA,customer_64,2.0,product_0,servicelevel_2,28.0
2391,a2,2016-07-07 09:01:45,ZOILA,customer_64,2.0,product_0,servicelevel_2,8.0
2391,a4,2016-07-07 10:08:15,ZOILA,customer_64,2.0,product_0,servicelevel_2,10.0
2391,a3,2016-07-12 15:43:38,ZOILA,customer_64,2.0,product_0,servicelevel_2,14.0
2392,a1,2016-12-02 10:25:30,ZOSIMO,customer_112,2.0,product_10,servicelevel_1,51.0
2392,a2,2016-12-02 14:54:30,ZOLFERINO,customer_112,2.0,product_10,servicelevel_1,13.0
2392,a3,2016-12-02 15:39:15,ZOLFERINO,customer_112,2.0,product_10,servicelevel_1,13.0
2393,a1,2016-12-28 16:31:14,ZOLA,customer_188,2.0,product_0,servicelevel_1,41.0
2393,a2,2016-12-29 10:55:21,ZOPITO,customer_188,2.0,product_0,servicelevel_1,15.0
2393,a3,2016-12-29 11:02:22,ZOPITO,customer_188,2.0,product_0,servicelevel_1,14.0
2394,a1,2016-09-20 11:10:24,ZORAIDO,customer_104,2.0,product_0,servicelevel_1,14.0
2394,a2,2016-09-20 13:48:16,ZOLFERINO,customer_104,2.0,product_0,servicelevel_1,4.0
2394,a4,2016-09-21 11:10:25,ZOLFERINO,customer_104,2.0,product_0,servicelevel_1,6.0
2394,a3,2016-09-21 11:52:35,ZOLFERINO,customer_104,2.0,product_0,servicelevel_1,5.0
2395,a1,2016-10-20 13:59:23,ZORAIDO,customer_58,2.0,product_0,servicelevel_1,32.0
2395,a2,2016-10-20 15:43:23,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,5.0
2395,a3,2016-10-20 15:43:38,ZOLFERINO,customer_58,2.0,product_0,servicelevel_1,4.0
2396,a1,2016-11-11 14:12:03,ZORAIDO,customer_126,1.0,product_0,servicelevel_2,25.0
2396,a2,2016-11-11 14:12:28,ZORAIDO,customer_126,1.0,product_0,servicelevel_2,25.0
2396,a3,2016-11-11 14:32:37,ZORAIDO,customer_126,1.0,product_0,servicelevel_2,24.0
2397,a1,2016-10-24 10:46:24,ZOSIMO,customer_139,2.0,product_1,servicelevel_1,34.0
2397,a2,2016-10-24 16:04:26,ZOSIMO,customer_139,2.0,product_1,servicelevel_1,38.0
2397,a4,2016-10-24 16:13:26,ZOSIMO,customer_139,2.0,product_1,servicelevel_1,38.0
2397,a3,2016-10-25 11:17:30,ZOSIMO,customer_139,2.0,product_1,servicelevel_1,34.0
2398,a1,2017-02-10 09:00:38,ZULINO,customer_71,2.0,product_0,servicelevel_1,62.0
2398,a2,2017-02-10 14:41:35,ZORAIDE,customer_71,2.0,product_0,servicelevel_1,9.0
2398,a3,2017-02-10 14:41:48,ZORAIDE,customer_71,2.0,product_0,servicelevel_1,8.0
2399,a1,2017-02-17 11:51:23,ZULINO,customer_63,2.0,product_0,servicelevel_2,53.0
2399,a2,2017-02-17 13:47:19,ZORAIDO,customer_63,2.0,product_0,servicelevel_2,5.0
2399,a3,2017-02-17 14:43:23,ZORAIDO,customer_63,2.0,product_0,servicelevel_2,4.0
2400,a1,2016-11-08 12:30:11,ZOSIMO,customer_127,3.0,product_0,servicelevel_1,35.0
2400,a2,2016-11-08 12:30:44,ZOSIMO,customer_127,3.0,product_0,servicelevel_1,35.0
2400,a6,2016-11-08 16:12:51,ZOSIMO,customer_127,3.0,product_0,servicelevel_1,31.0
2400,a9,2016-12-13 08:43:47,ZOSIMO,customer_127,3.0,product_0,servicelevel_1,61.0
2400,a3,2017-02-15 15:28:50,ZOSIMO,customer_127,3.0,product_0,servicelevel_1,15.0
2401,a1,2016-11-09 13:02:13,ZOSIMO,customer_14,3.0,product_0,servicelevel_2,49.0
2401,a2,2016-11-09 13:03:34,ZOSIMO,customer_14,3.0,product_0,servicelevel_2,49.0
2401,a3,2016-11-10 10:35:34,ZOSIMO,customer_14,3.0,product_0,servicelevel_2,49.0
2402,a1,2016-12-21 10:39:58,ZOSIMO,customer_66,2.0,product_1,servicelevel_1,55.0
2402,a2,2016-12-21 10:48:32,ZOSIMA,customer_66,2.0,product_1,servicelevel_1,14.0
2402,a3,2016-12-21 10:56:12,ZOSIMA,customer_66,2.0,product_1,servicelevel_1,13.0
2403,a1,2016-12-21 09:27:36,ZOSIMO,customer_166,2.0,product_0,servicelevel_1,48.0
2403,a2,2016-12-21 11:38:55,ZOPITO,customer_166,2.0,product_0,servicelevel_1,11.0
2403,a3,2016-12-21 11:39:00,ZOPITO,customer_166,2.0,product_0,servicelevel_1,10.0
2404,a1,2017-02-23 12:09:23,ZULINO,customer_64,2.0,product_0,servicelevel_2,49.0
2404,a2,2017-02-24 08:08:40,ZOPITO,customer_64,2.0,product_0,servicelevel_2,6.0
2404,a2,2017-02-24 09:24:47,ZOSIMO,customer_64,2.0,product_0,servicelevel_2,4.0
2404,a4,2017-02-24 11:11:27,ZOSIMO,customer_64,2.0,product_0,servicelevel_2,5.0
2404,a3,2017-02-27 14:08:57,ZOSIMO,customer_64,2.0,product_0,servicelevel_2,0.0
2405,a1,2016-12-19 15:29:22,ZOSIMO,customer_45,2.0,product_0,servicelevel_2,54.0
2405,a2,2016-12-20 08:16:21,ZOPITA,customer_45,2.0,product_0,servicelevel_2,9.0
2405,a3,2016-12-21 10:53:29,ZOPITA,customer_45,2.0,product_0,servicelevel_2,10.0
2406,a1,2017-02-07 11:44:02,ZULINO,customer_26,2.0,product_0,servicelevel_1,76.0
2406,a2,2017-02-08 10:42:26,ZOLA,customer_26,2.0,product_0,servicelevel_1,17.0
2406,a4,2017-02-09 16:43:52,ZOLA,customer_26,2.0,product_0,servicelevel_1,18.0
2406,a2,2017-02-15 16:54:35,ZOLA,customer_26,2.0,product_0,servicelevel_1,10.0
2406,a4,2017-02-15 16:54:40,ZOLA,customer_26,2.0,product_0,servicelevel_1,10.0
2406,a2,2017-02-16 13:54:53,ZOLA,customer_26,2.0,product_0,servicelevel_1,10.0
2406,a3,2017-02-16 13:54:54,ZOLA,customer_26,2.0,product_0,servicelevel_1,9.0
2407,a1,2016-10-17 08:44:44,ZOSIMO,customer_130,3.0,product_0,servicelevel_1,31.0
2407,a2,2016-10-17 13:32:43,ZOSIMO,customer_130,3.0,product_0,servicelevel_1,42.0
2407,a3,2016-10-17 13:33:03,ZOSIMO,customer_130,3.0,product_0,servicelevel_1,41.0
2408,a1,2016-09-19 16:42:34,ZOSIMO,customer_104,3.0,product_0,servicelevel_1,29.0
2408,a2,2016-09-20 08:25:07,ZOPITO,customer_104,3.0,product_0,servicelevel_1,10.0
2408,a4,2016-09-20 08:25:25,ZOPITO,customer_104,3.0,product_0,servicelevel_1,10.0
2408,a3,2016-09-20 15:47:28,ZOPITO,customer_104,3.0,product_0,servicelevel_1,10.0
2409,a1,2016-09-20 16:29:21,ZORAIDO,customer_30,3.0,product_0,servicelevel_1,29.0
2409,a2,2016-09-21 08:05:35,ZOSIMO,customer_30,3.0,product_0,servicelevel_1,30.0
2409,a4,2016-09-21 09:25:55,ZOSIMO,customer_30,3.0,product_0,servicelevel_1,32.0
2409,a3,2016-09-21 11:01:21,ZOSIMO,customer_30,3.0,product_0,servicelevel_1,31.0
2410,a1,2017-02-21 08:40:29,ZULINO,customer_41,3.0,product_1,servicelevel_1,46.0
2410,a2,2017-02-21 11:04:52,ZOSIMA,customer_41,3.0,product_1,servicelevel_1,11.0
2410,a3,2017-02-21 11:48:44,ZOSIMA,customer_41,3.0,product_1,servicelevel_1,10.0
2411,a1,2016-11-30 14:33:10,ZOPITO,customer_153,2.0,product_0,servicelevel_1,6.0
2411,a2,2016-11-30 14:37:44,ZOPITO,customer_153,2.0,product_0,servicelevel_1,6.0
2411,a4,2016-11-30 16:15:04,ZOPITO,customer_153,2.0,product_0,servicelevel_1,6.0
2411,a3,2016-12-30 15:32:19,ZOPITO,customer_153,2.0,product_0,servicelevel_1,10.0
2412,a1,2016-11-14 09:58:30,ZORAIDO,customer_99,2.0,product_20,servicelevel_1,25.0
2412,a2,2016-11-14 09:59:41,ZOLFERINO,customer_99,2.0,product_20,servicelevel_1,7.0
2412,a3,2016-11-14 10:05:15,ZOLFERINO,customer_99,2.0,product_20,servicelevel_1,6.0
2413,a1,2017-01-27 14:31:32,ZULINO,customer_192,2.0,product_6,servicelevel_1,99.0
2413,a2,2017-01-30 09:12:27,ZOSIMA,customer_192,2.0,product_6,servicelevel_1,25.0
2413,a3,2017-01-30 11:22:37,ZOSIMA,customer_192,2.0,product_6,servicelevel_1,25.0
2414,a1,2016-10-17 16:45:10,ZOSIMO,customer_177,2.0,product_0,servicelevel_1,37.0
2414,a2,2016-10-18 09:00:19,ZOSIMO,customer_177,2.0,product_0,servicelevel_1,32.0
2414,a4,2016-10-18 09:01:56,ZOSIMO,customer_177,2.0,product_0,servicelevel_1,32.0
2414,a2,2016-10-18 09:03:22,ZOSIMO,customer_177,2.0,product_0,servicelevel_1,32.0
2414,a3,2016-10-18 09:33:40,ZOSIMO,customer_177,2.0,product_0,servicelevel_1,31.0
2415,a1,2016-11-14 14:45:42,ZOSIMO,customer_43,3.0,product_0,servicelevel_1,37.0
2415,a2,2016-11-14 14:48:24,ZOILA,customer_43,3.0,product_0,servicelevel_1,7.0
2415,a3,2016-11-16 10:33:43,ZOILA,customer_43,3.0,product_0,servicelevel_1,7.0
2416,a1,2016-12-12 16:23:57,ZOSIMO,customer_133,2.0,product_0,servicelevel_1,62.0
2416,a2,2016-12-13 08:19:47,ZOPITA,customer_133,2.0,product_0,servicelevel_1,11.0
2416,a3,2016-12-13 16:35:28,ZOPITA,customer_133,2.0,product_0,servicelevel_1,12.0
2417,a1,2016-09-21 13:25:13,ZOSIMO,customer_53,2.0,product_6,servicelevel_2,31.0
2417,a2,2016-09-21 13:33:49,ZITA,customer_53,2.0,product_6,servicelevel_2,1.0
2417,a4,2016-09-21 13:57:34,ZITA,customer_53,2.0,product_6,servicelevel_2,1.0
2417,a4,2016-09-29 15:11:21,ZOSIMA,customer_53,2.0,product_6,servicelevel_1,9.0
2417,a3,2016-10-03 11:22:28,ZOSIMA,customer_53,2.0,product_6,servicelevel_1,9.0
2418,a1,2016-07-12 15:42:53,ZOLIA,customer_144,2.0,product_0,servicelevel_2,54.0
2418,a2,2016-07-12 16:05:48,ZOSIMO,customer_144,2.0,product_0,servicelevel_2,13.0
2418,a3,2016-07-12 16:07:23,ZOSIMO,customer_144,2.0,product_0,servicelevel_2,12.0
2419,a1,2016-12-02 10:27:57,ZOSIMO,customer_131,2.0,product_0,servicelevel_1,53.0
2419,a2,2016-12-02 14:32:36,ZOSIMO,customer_131,2.0,product_0,servicelevel_1,51.0
2419,a3,2016-12-02 16:37:50,ZOSIMO,customer_131,2.0,product_0,servicelevel_1,46.0
2420,a1,2017-01-05 10:51:13,ZOSIMO,customer_22,3.0,product_0,servicelevel_1,53.0
2420,a2,2017-01-05 13:47:52,ZORAIDE,customer_22,3.0,product_0,servicelevel_1,8.0
2420,a4,2017-01-05 13:50:37,ZORAIDE,customer_22,3.0,product_0,servicelevel_1,8.0
2420,a4,2017-01-16 09:00:53,ZOLA,customer_22,3.0,product_0,servicelevel_1,22.0
2420,a2,2017-01-16 09:11:24,ZOLA,customer_22,3.0,product_0,servicelevel_1,21.0
2420,a3,2017-01-16 09:11:26,ZOLA,customer_22,3.0,product_0,servicelevel_1,20.0
2421,a1,2016-09-01 14:37:43,ZORAIDO,customer_245,2.0,product_6,servicelevel_1,21.0
2421,a2,2016-09-02 08:01:51,ZOSIMA,customer_245,2.0,product_6,servicelevel_1,7.0
2421,a3,2016-09-08 15:03:38,ZOSIMA,customer_245,2.0,product_6,servicelevel_1,6.0
2422,a1,2016-11-09 11:09:42,ZOSIMO,customer_133,2.0,product_10,servicelevel_1,50.0
2422,a2,2016-11-09 16:06:37,ZOLA,customer_133,2.0,product_10,servicelevel_1,28.0
2422,a4,2016-11-10 09:00:08,ZOLA,customer_133,2.0,product_10,servicelevel_1,26.0
2422,a2,2016-11-10 15:09:20,ZOLA,customer_133,2.0,product_10,servicelevel_1,24.0
2422,a3,2016-11-10 15:28:06,ZOLA,customer_133,2.0,product_10,servicelevel_1,23.0
2423,a1,2017-01-31 09:32:19,ZULINO,customer_131,3.0,product_5,servicelevel_1,64.0
2423,a2,2017-01-31 11:12:23,ZOSIMA,customer_131,3.0,product_5,servicelevel_1,9.0
2423,a3,2017-01-31 12:25:41,ZOSIMA,customer_131,3.0,product_5,servicelevel_1,7.0
2424,a1,2016-08-10 14:43:14,ZORAIDO,customer_16,2.0,product_0,servicelevel_2,26.0
2424,a2,2016-08-11 13:24:14,ZORAIDE,customer_16,2.0,product_0,servicelevel_2,14.0
2424,a4,2016-08-11 13:27:06,ZORAIDE,customer_16,2.0,product_0,servicelevel_2,14.0
2424,a2,2016-08-11 13:41:13,ZORAIDE,customer_16,2.0,product_0,servicelevel_2,13.0
2424,a3,2016-08-12 09:34:05,ZORAIDE,customer_16,2.0,product_0,servicelevel_2,11.0
2425,a1,2016-08-18 10:43:12,ZORAIDO,customer_77,2.0,product_0,servicelevel_2,30.0
2425,a2,2016-08-18 11:29:51,ZORAIDE,customer_77,2.0,product_0,servicelevel_2,16.0
2425,a3,2016-08-18 11:41:28,ZORAIDE,customer_77,3.0,product_0,servicelevel_2,15.0
2426,a1,2016-07-08 12:19:39,ZOLIA,customer_146,2.0,product_1,servicelevel_1,49.0
2426,a2,2016-07-08 14:23:25,ZOSIMA,customer_146,2.0,product_1,servicelevel_1,5.0
2426,a3,2016-07-08 14:26:15,ZOSIMA,customer_146,2.0,product_1,servicelevel_1,4.0
2427,a1,2017-02-14 14:15:02,ZULINO,customer_207,3.0,product_0,servicelevel_1,54.0
2427,a2,2017-02-14 14:21:15,ZOSIMO,customer_207,3.0,product_0,servicelevel_1,24.0
2427,a3,2017-02-14 15:50:28,ZOSIMO,customer_207,3.0,product_0,servicelevel_1,20.0
2428,a1,2016-08-29 13:03:03,ZOSIMO,customer_18,2.0,product_0,servicelevel_2,30.0
2428,a2,2016-08-29 14:49:19,ZOILA,customer_18,2.0,product_0,servicelevel_2,4.0
2428,a3,2016-08-30 08:32:09,ZOILA,customer_18,2.0,product_0,servicelevel_2,3.0
2429,a1,2017-01-13 11:09:03,ZULINO,customer_76,2.0,product_4,servicelevel_1,56.0
2429,a2,2017-01-16 15:21:10,ZOILA,customer_76,2.0,product_4,servicelevel_1,9.0
2429,a3,2017-01-19 11:25:06,ZOILA,customer_76,2.0,product_4,servicelevel_1,12.0
2430,a1,2016-09-23 14:21:05,ZORAIDO,customer_30,2.0,product_0,servicelevel_1,34.0
2430,a2,2016-09-23 15:27:15,ZOPITA,customer_30,2.0,product_0,servicelevel_1,13.0
2430,a3,2016-09-26 15:05:44,ZOPITA,customer_30,2.0,product_0,servicelevel_1,10.0
2431,a1,2016-08-29 16:25:28,ZORAIDE,customer_196,2.0,product_0,servicelevel_1,10.0
2431,a2,2016-08-29 16:26:15,ZORAIDE,customer_196,2.0,product_0,servicelevel_1,10.0
2431,a3,2016-08-30 16:07:59,ZORAIDE,customer_196,2.0,product_0,servicelevel_1,11.0
2432,a1,2016-12-16 16:01:18,ZOSIMO,customer_127,2.0,product_9,servicelevel_1,42.0
2432,a2,2016-12-16 16:30:10,ZOSIMA,customer_127,2.0,product_9,servicelevel_1,11.0
2432,a3,2016-12-16 16:32:41,ZOSIMA,customer_127,2.0,product_9,servicelevel_1,10.0
2433,a1,2016-10-05 14:24:49,ZORAIDO,customer_210,1.0,product_0,servicelevel_1,22.0
2433,a2,2016-10-05 14:26:00,ZORAIDO,customer_210,1.0,product_0,servicelevel_1,22.0
2433,a3,2016-10-05 15:04:14,ZORAIDO,customer_210,1.0,product_0,servicelevel_1,21.0
2434,a1,2016-10-05 15:51:01,ZORAIDO,customer_154,2.0,product_0,servicelevel_1,21.0
2434,a2,2016-10-05 15:56:28,ZORAIDO,customer_154,2.0,product_0,servicelevel_1,21.0
2434,a3,2016-10-07 10:22:47,ZORAIDO,customer_154,2.0,product_0,servicelevel_1,17.0
2435,a1,2016-11-28 09:31:20,ZOSIMO,customer_227,2.0,product_1,servicelevel_1,37.0
2435,a2,2016-11-28 15:47:09,ZOLA,customer_227,2.0,product_1,servicelevel_1,17.0
2435,a3,2016-11-29 16:01:32,ZOSIMA,customer_227,2.0,product_1,servicelevel_1,18.0
2436,a1,2016-07-11 09:59:47,ZOLIA,customer_47,2.0,product_0,servicelevel_1,40.0
2436,a2,2016-07-11 16:11:35,ZOSIMO,customer_47,2.0,product_0,servicelevel_1,14.0
2436,a3,2016-07-11 16:38:41,ZOSIMO,customer_47,2.0,product_0,servicelevel_1,14.0
2437,a1,2016-11-16 08:36:56,ZORAIDO,customer_133,2.0,product_0,servicelevel_1,45.0
2437,a2,2016-11-16 13:30:44,ZOLA,customer_133,2.0,product_0,servicelevel_1,33.0
2437,a3,2016-11-16 16:24:48,ZOLA,customer_133,2.0,product_0,servicelevel_1,30.0
2438,a1,2017-02-09 08:45:45,ZULINO,customer_192,2.0,product_9,servicelevel_1,61.0
2438,a2,2017-02-09 09:17:04,ZOSIMA,customer_192,2.0,product_9,servicelevel_1,9.0
2438,a3,2017-02-09 09:24:43,ZOSIMA,customer_192,2.0,product_9,servicelevel_1,8.0
2439,a1,2016-10-25 11:37:59,ZORAIDO,customer_95,2.0,product_4,servicelevel_1,28.0
2439,a2,2016-10-25 11:51:01,ZOILA,customer_95,2.0,product_4,servicelevel_1,5.0
2439,a3,2016-10-25 14:26:42,ZOILA,customer_95,2.0,product_4,servicelevel_1,4.0
2440,a1,2016-12-07 11:14:26,ZOSIMO,customer_37,2.0,product_1,servicelevel_1,42.0
2440,a2,2016-12-07 11:32:54,ZOSIMA,customer_37,2.0,product_1,servicelevel_1,12.0
2440,a4,2016-12-07 11:36:31,ZOSIMA,customer_37,2.0,product_1,servicelevel_1,12.0
2440,a3,2017-01-16 11:55:39,ZOSIMA,customer_37,2.0,product_1,servicelevel_1,11.0
2441,a1,2017-01-26 10:46:04,ZULINO,customer_204,2.0,product_0,servicelevel_1,82.0
2441,a2,2017-01-26 11:39:59,ZORAIDE,customer_204,2.0,product_0,servicelevel_1,9.0
2441,a3,2017-01-26 11:53:29,ZORAIDE,customer_204,2.0,product_0,servicelevel_1,8.0
2442,a1,2016-10-19 08:52:19,ZOSIMO,customer_115,2.0,product_10,servicelevel_2,36.0
2442,a2,2016-10-19 09:04:37,ZOPITA,customer_115,2.0,product_10,servicelevel_2,13.0
2442,a3,2016-10-19 11:15:31,ZOPITA,customer_115,2.0,product_10,servicelevel_2,11.0
2443,a1,2016-09-21 15:38:18,ZOSIMO,customer_104,2.0,product_0,servicelevel_1,31.0
2443,a2,2016-09-21 15:57:45,ZOSIMO,customer_104,2.0,product_0,servicelevel_1,33.0
2443,a3,2016-09-22 11:38:20,ZOSIMO,customer_104,2.0,product_0,servicelevel_1,32.0
2444,a1,2016-11-25 10:22:21,ZOSIMO,customer_238,2.0,product_4,servicelevel_1,28.0
2444,a2,2016-11-25 13:34:07,ZOLFERINO,customer_238,2.0,product_4,servicelevel_1,11.0
2444,a3,2016-11-25 14:57:27,ZOLFERINO,customer_238,2.0,product_4,servicelevel_1,10.0
2445,a1,2017-02-14 11:21:27,ZULINO,customer_24,1.0,product_0,servicelevel_1,55.0
2445,a2,2017-02-14 13:23:17,ZORAIDO,customer_24,1.0,product_0,servicelevel_1,7.0
2445,a4,2017-02-14 13:42:23,ZORAIDO,customer_24,1.0,product_0,servicelevel_1,7.0
2445,a3,2017-02-14 16:37:14,ZORAIDO,customer_24,1.0,product_0,servicelevel_1,5.0
2446,a1,2016-11-25 08:19:13,ZOSIMO,customer_2,2.0,product_1,servicelevel_1,22.0
2446,a2,2016-11-25 08:20:52,ZOIA,customer_2,2.0,product_1,servicelevel_1,1.0
2446,a3,2016-11-25 11:08:53,ZOIA,customer_2,2.0,product_1,servicelevel_1,0.0
2447,a1,2016-10-25 13:14:21,ZORAIDO,customer_136,2.0,product_6,servicelevel_1,27.0
2447,a2,2016-10-25 13:41:41,ZOSIMA,customer_136,2.0,product_6,servicelevel_1,3.0
2447,a3,2016-10-27 08:42:53,ZOSIMA,customer_136,2.0,product_6,servicelevel_1,9.0
2448,a1,2017-01-16 16:04:10,ZULINO,customer_83,2.0,product_0,servicelevel_1,54.0
2448,a2,2017-01-16 16:06:44,ZOLA,customer_83,2.0,product_0,servicelevel_1,17.0
2448,a4,2017-01-17 14:50:43,ZOLA,customer_83,2.0,product_0,servicelevel_1,21.0
2448,a2,2017-01-18 13:45:03,ZOLA,customer_83,2.0,product_0,servicelevel_1,20.0
2448,a3,2017-01-19 12:26:54,ZOLA,customer_83,2.0,product_0,servicelevel_1,21.0
2449,a1,2016-07-13 11:34:56,ZOLIA,customer_7,2.0,product_5,servicelevel_1,50.0
2449,a2,2016-07-13 12:30:01,ZOSIMA,customer_7,2.0,product_5,servicelevel_1,5.0
2449,a3,2016-07-13 12:31:41,ZOSIMA,customer_7,2.0,product_5,servicelevel_1,4.0
2450,a1,2016-08-08 13:17:48,ZOSIMO,customer_22,2.0,product_0,servicelevel_1,22.0
2450,a2,2016-08-08 13:52:03,ZOILA,customer_22,2.0,product_0,servicelevel_1,11.0
2450,a3,2016-08-09 10:59:35,ZOILA,customer_22,2.0,product_0,servicelevel_1,13.0
2451,a1,2016-12-12 11:58:04,ZOSIMO,customer_305,2.0,product_5,servicelevel_1,59.0
2451,a2,2016-12-12 14:52:57,ZOSIMA,customer_305,2.0,product_5,servicelevel_1,12.0
2451,a4,2016-12-12 14:53:14,ZOSIMA,customer_305,2.0,product_5,servicelevel_1,12.0
